cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
18,Nayarit,002,Ahuacatlán,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,1824,Personas
18,Nayarit,002,Ahuacatlán,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
18,Nayarit,002,Ahuacatlán,6200205245,Viviendas móviles,2020,3,Viviendas
18,Nayarit,002,Ahuacatlán,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,2,Viviendas
18,Nayarit,002,Ahuacatlán,6200205247,Viviendas que son refugio,2020,5,Viviendas
18,Nayarit,002,Ahuacatlán,6200205248,Viviendas colectivas,2020,5,Viviendas
18,Nayarit,002,Ahuacatlán,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,4563,Viviendas
18,Nayarit,002,Ahuacatlán,6200205252,Población de 5 años y más inmigrante,2020,888,Personas
18,Nayarit,002,Ahuacatlán,6200205253,Población total sin limitación en la actividad,2020,12017,Personas
18,Nayarit,002,Ahuacatlán,6200205254,Población total que no especificó limitación en la actividad,2020,11,Personas
18,Nayarit,002,Ahuacatlán,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,1.98300283286119,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205256,Población de 5 años y más con religión no especificada,2020,17,Personas
18,Nayarit,002,Ahuacatlán,6200205257,Población de 5 años y más católica,2020,13209,Personas
18,Nayarit,002,Ahuacatlán,6200205259,Población nacida en otro país residente en México,2020,240,Personas
18,Nayarit,002,Ahuacatlán,6200205260,Población con limitación en la actividad para escuchar,2020,462,Personas
18,Nayarit,002,Ahuacatlán,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,166,Personas
18,Nayarit,002,Ahuacatlán,6200205263,Población con limitación en la actividad para caminar o moverse,2020,928,Personas
18,Nayarit,002,Ahuacatlán,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,2.26628895184136,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205268,Población nacida en otro país residente en México hombres,2020,117,Personas
18,Nayarit,002,Ahuacatlán,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,133,Personas
18,Nayarit,002,Ahuacatlán,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,583,Personas
18,Nayarit,002,Ahuacatlán,6200205271,Población con limitación en la actividad,2020,2146,Personas
18,Nayarit,002,Ahuacatlán,6200205272,Porcentaje de población nacida en otro país residente en México,2020,1.55915026310661,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205273,Población de 5 años y más con religión distinta de católica,2020,621,Personas
18,Nayarit,002,Ahuacatlán,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,1.5316140856133,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205277,Población de 5 años y más emigrante,2020,577,Personas
18,Nayarit,002,Ahuacatlán,6200205280,Población con limitación en la actividad para ver,2020,1073,Personas
18,Nayarit,002,Ahuacatlán,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,1.58627805003869,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205284,Población nacida en otro país residente en México mujeres,2020,123,Personas
18,Nayarit,002,Ahuacatlán,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,95.7507082152975,Porcentaje
18,Nayarit,002,Ahuacatlán,6200205286,Población con limitación en la actividad mental,2020,313,Personas
18,Nayarit,002,Ahuacatlán,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,95.1219512195122,Índice
18,Nayarit,002,Ahuacatlán,6200205289,Población de 5 años y más sin religión,2020,433,Personas
18,Nayarit,002,Ahuacatlán,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.3821704,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.65172189733593,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240301,Población católica,2020,14.244,Miles de personas
18,Nayarit,002,Ahuacatlán,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,35.533199195171,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240305,Porcentaje de la población que profesa la religión católica,2020,92.5355681153771,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.9466491,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,1.48148148148148,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.3006708,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.33398310591293,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.651746,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,4.41845354126056,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,21.142857,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,23.4238896075895,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240315,Porcentaje de la población con limitación mental,2020,2.11916046039269,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,72.448121,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,55.2196001311045,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,24,Personas
18,Nayarit,002,Ahuacatlán,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,2.1566046,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.69005847953216,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240330,Porcentaje de hombres de 75 a 79 años,2015,1.2475707,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240330,Porcentaje de hombres de 75 a 79 años,2020,1.16309291747888,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240331,Población de 5 años y más hablante de Maya,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240332,Población de 5 años y más hablante de Otomí,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,2.9653313,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,2.86549707602339,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,1.5610307,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.55295646523717,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.2881324,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240343,Porcentaje de hombres de 15 a 19 años,2020,3.99610136452242,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.6896119,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.916179337231969,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240345,Población de 5 años y más hablante de Mixe,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.1000564,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.32098765432099,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,3.8869036,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,3.51526965562053,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.1972917,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240357,Porcentaje de hombres de 35 a 39 años,2020,2.72254710851202,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,4.47957839262187,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240361,Población de 5 años y más hablante de Mazahua,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,12.537313,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,16.3432514014661,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,7.65639589169001,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.1620469,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.129366106080207,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.8524857,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,2.94346978557505,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.683092,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,3.56075373619233,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.6770735,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.942170240415854,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,3.9684032,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,3.6582196231319,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.6738762,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.83885640025991,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,1.06915157731016,Tasa
18,Nayarit,002,Ahuacatlán,6200240390,Porcentaje de la población con discapacidad por accidente,2020,11.8679050567595,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,98.1242184243435,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,15.1944747364595,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240407,Índice de envejecimiento,2020,72.437417654809,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.7365682,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240410,Porcentaje de hombres de 60 a 64 años,2020,2.23521767381416,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240411,Porcentaje de hombres de 85 años y más,2015,0.6645351,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240411,Porcentaje de hombres de 85 años y más,2020,0.799220272904483,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.0280426,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.221238938053097,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,1.36020976728941,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,10.501963,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,13.6840380203212,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.3665601,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240423,Porcentaje de hombres de 40 a 44 años,2020,2.95646523716699,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240425,Porcentaje de hombres de 70 a 74 años,2015,1.3980315,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240425,Porcentaje de hombres de 70 a 74 años,2020,1.55945419103314,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,2.2067582,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,2.32618583495776,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.7428374,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,2.04678362573099,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,43.2432432432432,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,3,Personas
18,Nayarit,002,Ahuacatlán,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240434,Población de 5 años y más hablante de Chatino,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,6.19757688723206,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,2.9277161,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.20987654320988,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240444,Porcentaje de hombres de 55 a 59 años,2015,2.0312206,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.59259259259259,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240445,Porcentaje de hombres de 5 a 9 años,2015,4.3759012,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.37296946068876,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,5.3730056058646,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240450,Porcentaje de la población con limitación para ver,2020,50,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,35.2941176470588,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,10.4231166150671,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,23.569826,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,31.5388397246804,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.8400727,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240475,Porcentaje de hombres de 80 a 84 años,2020,1.0006497725796,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,29.5454545454545,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240478,Porcentaje de la población con limitación para escuchar,2020,21.5284249767008,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,27.1668219944082,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240480,Población de 5 años y más hablante de Huasteco,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,1,Personas
18,Nayarit,002,Ahuacatlán,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.5295593,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.43729694606888,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,5.35287081339713,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.413165266106443,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,13.9318885448916,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240496,Población de 5 años y más hablante de Náhuatl,2020,13,Personas
18,Nayarit,002,Ahuacatlán,6200240497,Población no católica,2020,611,Miles de personas
18,Nayarit,002,Ahuacatlán,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,3.94335087377379,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.4951414,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,3.04093567251462,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.2286377,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.28135152696556,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.3821704,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240520,Porcentaje de hombres de 20 a 24 años,2020,3.57374918778428,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240521,Población de 5 años y más hablante de Zoque,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240532,Porcentaje de hombres de 45 a 49 años,2015,3.1032537,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.00844704353476,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.6644098,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240533,Porcentaje de hombres de 50 a 54 años,2020,3.10591293047433,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240535,Población de 5 años y más hablante de Mazateco,2020,0,Personas
18,Nayarit,002,Ahuacatlán,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,18,Personas
18,Nayarit,002,Ahuacatlán,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,35.500515995872,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,3.5107517,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,3.54775828460039,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.5671745,Porcentaje
18,Nayarit,002,Ahuacatlán,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.33333333333333,Porcentaje
18,Nayarit,002,Ahuacatlán,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0125368,Porcentaje
18,Nayarit,002,Ahuacatlán,6205370864,Porcentaje de población que se considera afrodescendiente,2020,0.428766322354317,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019007,Porcentaje de la población de 12 años y más viuda,2015,6.12749,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019007,Porcentaje de la población de 12 años y más viuda,2020,6.64623326342959,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019009,Porcentaje de la población de 12 años y más casada,2015,39.74502,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019009,Porcentaje de la población de 12 años y más casada,2020,37.5302468140023,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,92.683464,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,93.9416684537851,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019011,Porcentaje de la población de 12 años y más soltera,2015,31.163347,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019011,Porcentaje de la población de 12 años y más soltera,2020,30.2468140022584,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019012,Porcentaje de la población de 12 años y más separada,2015,4.1115538,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019012,Porcentaje de la población de 12 años y más separada,2020,5.57347959348282,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,1.0278884,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,1.72608485239555,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019017,Porcentaje de población afiliada a otra institución,2015,1.9489624,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019017,Porcentaje de población afiliada a otra institución,2020,2.87610619469027,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019018,Porcentaje de población afiliada a servicios de salud,2015,89.41265,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019018,Porcentaje de población afiliada a servicios de salud,2020,79.282790878971,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,17.760956,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,18.2771414744314,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,7.0703625,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,5.14877102199224,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,64.187908,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,65.5070004242681,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.661827,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.59284041485447,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,62.302483,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,68.4824902723735,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,99.158654,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,96.5021861336665,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,95.030303,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,91.0336239103362,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,42.905918,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,47.4217717055972,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,47.083665,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,59.2111630908211,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,59.08742,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,54.9547218628719,Porcentaje
18,Nayarit,002,Ahuacatlán,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,0.2847682,Porcentaje
